Name,1171_M_O_V-W4_CP04543,1166_M_O_V-W4_CP04543,1170_M_O_V-W4_CP04543,1167_M_O_V-W4_CP04543,1169_M_O_V-W4_CP04543,1172_M_O_V-W4_CP04543,1174_M_O_V-W4_CP04543,1168_M_O_V-W4_CP04543,1173_M_O_V-W4_CP04543,1165_MSV-W4_CP04543,1158_MSV-W4_CP04543,1157_MSV-W4_CP04543,1162_MSV-W4_CP04543,1164_MSV-W4_CP04543,1161_MSV-W4_CP04543,1156_MSV-W4_CP04543,1159_MSV-W4_CP04543,1163_MSV-W4_CP04543,1160_MSV-W4_B_CP04543,1176_M_ORX_E-W4_CP04543,1182_M_ORX_E-W4_CP04543,1177_M_ORX_E-W4_CP04543,1185_M_ORX_E-W4_CP04543,1178_M_ORX_E-W4_CP04543,1184_M_ORX_E-W4_CP04543,1179_M_ORX_E-W4_CP04543,1183_M_ORX_E-W4_CP04543,1180_M_ORX_E-W4_CP04543,1181_M_ORX_E-W4_CP04543
3.2.2.9:Adenosylhomocysteine nucleosidase,0.00378508,0.000932783,0.00430431,0.000937238,0.00102695,0.00287079,0.00152936,0.00138864,0.000983869,0,0.00167406,0.003095919,0.00251522,0.00173298,0.00386534,0,0.00158904,0.00387108,0.002982349,0.00155744,0.00375896,0.00149092,0.00134902,0.00203143,0.00239886,0.00221763,0.00283492,0.00183457,0.00284322
3.2.2.n1:Cytokinin riboside 5'-monophosphate phosphoribohydrolase,0.00195064,0.00113755,0.00148775,0.00131969,0,0.0019735,0.00186969,0,0.00288478,0,0.000648147,0,0.000870657,0,0.00100331,0.00153869,0,0,0,0.00111697,0,0.00167723,0.00199285,0.00215484,0.000465275,0.00105829,0.00186296,0.00111788,0.000908046
3.3.1.1:Adenosylhomocysteinase,0.00191447,0,0,0,0.00138187,0,0,0.00200067,0,0.00132778,0,0.000832814,0.0020459,0.003359681,0.00230224,0,0.002827551,0,0,0,0,0,0,0,0,0,0,0,0.000715067
3.4.11.18:Methionyl aminopeptidase,0.00361254,0.00163129,0.00482673,0.0022704,0.00319727,0.00374539,0.005687441,0.00487988,0.00210673,0.00509994,0.00454021,0.00229212,0.00194018,0.0029099,0.00498543,0.00366755,0.002892571,0.00256533,0.005501018,0.001957,0.00127717,0.00248682,0.00215089,0.00233449,0.00232228,0.00231372,0.00311767,0.00318778,0.00154812
3.4.11.4:Tripeptide aminopeptidase,0.00331039,0.00201687,0.00302345,0.00340368,0.00142602,0.00383954,0.00274381,0.00135722,0.00396093,0.00246008,0.00403772,0.00305554,0.00230543,0.00072931,0.00113098,0.00248807,0,0.00244975,0,0.00380242,0.00262931,0.00261016,0.00283169,0.0029924,0.00339409,0.003560551,0.00240749,0.00303167,0.00291808
3.4.13.22:D-Ala-D-Ala dipeptidase,0.000663052,0,0,0.000576102,0,0.000884369,0.000835554,0,0.000889398,0.00115416,0,0,0.000987418,0,0,0,0,0,0,0,0.000506391,0.000235181,0.000313275,0,0,0,0,0,0
3.4.21.53:Endopeptidase La,0.00105315,0.00171195,0.00198907,0.00311934,0.00337573,0.00233176,0.004257891,0.00195477,0.00326365,0.00281774,0.00108964,0.00108119,0.00426105,0.00109963,0,0.003049291,0,0,0.007386758,0.00213461,0.004183711,0.00309643,0.003753111,0.00281253,0.004067029,0.002978001,0.00333797,0.00325815,0.00308877
3.4.21.88:Repressor LexA,0.000831156,0.000858583,0.003838,0.00275915,0.00100692,0.00353322,0.00419096,0,0.00339401,0.00400148,0.000796402,0,0.00150091,0.00113856,0.00439219,0.00111442,0.003077621,0.000957385,0,0.00138216,0.004394501,0.00323335,0.00141615,0.00331305,0.00252115,0.00228,0.00301845,0.00303364,0.00290792
3.4.21.89:Signal peptidase I,0.00633494,0.005679959,0.0024172,0.00486393,0.008757969,0.004390359,0.006708611,0.00169567,0.0058334,0.00599273,0.0075438,0.009698919,0.00576082,0.011398403,0.0103543,0.005657631,0.015304404,0.00482051,0.008209787,0.00626738,0.00288349,0.00783518,0.006887131,0.007021699,0.007801889,0.005276661,0.00545014,0.00536927,0.0035998
3.4.21.92:Endopeptidase Clp,0.0013917,0.009105369,0.00493893,0.00488984,0.00467438,0.00355624,0.006198931,0.0078759,0.00484344,0.010396799,0.005500451,0.006689089,0.0128824,0.012386903,0.0154581,0.007372111,0.012516003,0.009680881,0.018368494,0.00553729,0.005541961,0.00161192,0.00252727,0.0015403,0.00210404,0.003009181,0.00238256,0.00267391,0.00382106
3.4.22.40:Bleomycin hydrolase,0.000501806,0.000671302,0.00242491,0.00109822,0,0.00108618,0.000969208,0,0.000342379,0,0,0,0,0,0,0,0,0.00235504,0,0.00106694,0.000626751,0.000926695,0.00135501,0.00182657,0.000225998,0.00172475,0.00110874,0.00186965,0.000914207
3.4.23.36:Signal peptidase II,0.00302933,0.000992086,0.0039772,0.00311364,0.00261368,0.00206922,0.000472389,0.0037381,0.00287936,0.00149584,0.00241616,0.000688437,0.00206303,0.00147268,0.00269393,0.00356399,0,0.00272936,0,0.00166734,0.003824091,0.00312439,0.00241237,0.0014627,0.00444504,0.002240821,0.00223452,0.00204526,0.00327256
3.4.24.78:GPR endopeptidase,0.00308551,0.00257247,0,0,0.0022432,0,0.00128147,0.004402089,0,0.00100574,0,0.00101713,0.00151487,0.00262419,0,0.000984333,0,0.00088942,0.006041628,0,0,0,0,0,0,0,0,0,0
3.4.25.2:HslU--HslV peptidase,0.000464232,0,0,0,0,0.000718325,0.000583722,0.0012538,0.000501305,0.00133053,0.00123424,0.00168409,0.000863924,0,0,0,0,0.000841226,0,0.000822716,0,0.000408711,0.000267413,0.000974149,0.000351551,0.000505228,0.000514018,0.000652226,0
3.5.1.108:UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.000687126,0.000820103,0,0.000818092,0,0.00051197,0,0.00269172,0,0,0,0,0.00102301,0,0,0,0,0,0,0.000878209,0,0,0.000355063,0,0,0,0,0,0
3.5.1.2:Glutaminase,0.00175162,0.00436581,0.00149999,0.00540294,0.0014173,0.00389777,0.00178708,0,0.0026869,0.000957658,0.006891421,0.00121857,0.00250514,0.000914713,0,0.00197917,0.00194135,0.00235997,0,0.00505424,0.00184932,0.00414669,0.00299735,0.004132229,0.00295249,0.00334966,0.00255352,0.00435022,0.00302319
3.5.1.25:N-acetylglucosamine-6-phosphate deacetylase,0.000836961,0.000760411,0.00354273,0.00182896,0.00117954,0.00104681,0.000968378,0,0.00204596,0,0,0.00183127,0.000754489,0.00177817,0.00161669,0,0.002484671,0,0,0.00153675,0.00116692,0.00126275,0.000593224,0.00127323,0.0010452,0.001182,0.00133141,0.00116223,0.00186281
3.5.1.28:N-acetylmuramoyl-L-alanine amidase,0.00105304,0,0,0.00063251,0.00100037,0.0012526,0,0.00163152,0,0.000714871,0,0,0,0,0,0,0,0,0,0.000408689,0.000474816,0.00106868,0.000571768,0.000358545,0,0.000560157,0.000814809,0.000661679,0
3.5.1.4:Amidase,0.00168154,0.00100132,0,0.00134039,0.00120398,0.0017133,0.00155948,0,0.00190733,0,0,0,0.00115881,0,0,0,0,0,0,0.00141827,0.00116183,0.0020398,0.0013386,0.00269366,0.00282732,0.002416871,0.00230968,0.00171026,0.00243171
3.5.1.44:Protein-glutamine glutaminase,0.00287572,0.00194109,0,0.00057073,0.00301638,0,0.005559081,0.007532069,0,0.00212797,0.000691601,0.00228418,0.00299459,0.006643411,0.0034658,0.00110613,0.00174145,0.000956855,0.003533749,0,0,0.000112848,0.000639639,0,0,0.000784278,0,0,0
3.5.1.5:Urease,0.00151399,0.00236117,0.00230062,0.00169758,0.000770852,0.00295483,0.00115421,0.00251721,0.00196341,0.0036555,0.009692651,0.005878869,0.00239857,0.005417581,0.00105197,0.004430201,0.010163503,0.009394891,0.005215099,0.006422049,0.00215328,0.000983271,0.00142044,0.00281048,0,0.00174641,0.000827519,0.000713045,0.00186681
3.5.1.88:Peptide deformylase,0.0027784,0.00136444,0.00272382,0.00236374,0.00309935,0.00307845,0.003153071,0.00562774,0.00285717,0.00422966,0.00722335,0.0048417,0.00125626,0.005550401,0.00235092,0.00264361,0.002728101,0.00349142,0.005562178,0.00323473,0.00226363,0.003550479,0.00362883,0.005020169,0.00337816,0.003200981,0.00493247,0.00354787,0.00425059
3.5.2.3:Dihydroorotase,0.00135771,0,0,0.00162163,0.0016791,0.00105777,0.00123341,0,0.00148312,0,0.0014896,0.00293851,0.000753039,0,0,0.00319284,0,0.00280317,0.005645448,0.0031836,0.00194718,0.002477,0.00237201,0.0021922,0.00284864,0.00166842,0.00261498,0.00210108,0.00118091
3.5.2.6:Beta-lactamase,0.00122188,0,0,0.00140657,0.000434296,0.000606091,0,0,0,0.00275603,0.00144361,0,0,0,0,0.0015202,0.002003011,0.0028855,0,0.000723743,0.00109384,0.000173739,0.000370623,0.00101113,0,0,0.000129309,0.000129154,0.000645187
3.5.3.6:Arginine deiminase,0.000479254,0.000998232,0.0021084,0.000836399,0,0.00043381,0.000895995,0,0.000522986,0,0,0,0,0,0,0,0,0,0,0.000506363,0.00107661,0.000103413,0.0001818,0.000319649,0,0.000569839,0.000393091,0.000755177,0.000809484
3.5.4.10:IMP cyclohydrolase,0.000895175,0.000842292,0.00272607,0.00222727,0.00109295,0.00149277,0.00118851,0,0.00256889,0,0.00133299,0.00166946,0.00118561,0,0,0.000836612,0,0.00101639,0,0.00187166,0.00195897,0.00254346,0.0021108,0.00226658,0.00256106,0.00287194,0.00211201,0.00163377,0.00151967
3.5.4.12:dCMP deaminase,0.00106906,0.0030232,0.00164703,0.00150156,0.000851453,0.00133209,0.00199336,0,0.00144506,0.00218046,0,0,0.00126575,0,0,0,0,0.000971103,0,0.00129134,0.00160269,0.00149285,0.00178924,0.00175433,0.00304712,0.00113569,0.0010894,0.00124113,0.0028998
3.5.4.16:GTP cyclohydrolase I,0.00150107,0.00154377,0.00281544,0.00225272,0.00222984,0.00160069,0.000727477,0.0017568,0,0.00207162,0.00143295,0.00103598,0.00222663,0,0.00274651,0.000904939,0.002472161,0.000778385,0,0.00226054,0.00133782,9.19E-05,0.000669527,0.00122882,0.000689797,0.00057614,0.000205846,0.000733624,0
3.5.4.19:Phosphoribosyl-AMP cyclohydrolase,0.000743533,0.00271737,0,0.000526568,0.000595549,0.0004093,0,0,0.000629663,0.000890077,0,0.000817307,0.000923785,0,0,0.00174532,0.001922781,0.00233439,0,0.000720866,0.000884791,0.000678564,0,0.000588321,0.00100602,0.000771005,0,0.0014561,0
3.5.4.2:Adenine deaminase,0.000952708,0.00118879,0,0.00158874,0.00108832,0.000945619,0.000798986,0,0.000952544,0,0,0,0.0019433,0,0,0,0,0,0,0.000792978,0.000685928,0.00211987,0.00111757,0.00220309,0.0026231,0.00163829,0.00210814,0.00198333,0.00175681
3.5.4.33:tRNA(adenine(34)) deaminase,0.00315356,0.00295652,0.00336971,0.00294095,0.0017046,0.00423868,0.00324199,0.005125029,0.00188248,0.00368959,0.00364323,0.0052656,0.00122507,0.00208805,0.0043933,0.00377029,0.005922051,0.0031628,0.005303938,0.00240499,0.00219898,0.002877919,0.00226198,0.00358084,0.00196171,0.003016071,0.00327892,0.00226175,0.00252559
3.5.4.5:Cytidine deaminase,0.0048416,0.00220738,0,0.00232084,0.00214777,0.000834723,0.0032873,0.00141991,0.002873061,0.000703974,0.00125342,0,0.000736873,0.00351539,0,0.00181567,0,0.000727569,0,0.000652528,0.003041,0.00124642,0.00168233,0.000983341,0.00149516,0.00142212,0.00182015,0.00160977,0.00317197
3.5.4.9:Methenyltetrahydrofolate cyclohydrolase,0.000985539,0,0.00261352,0.0016611,0.00136435,0.00226878,0.00205989,0,0.00212778,0.00261188,0,0.00187018,0.00253349,0.00158375,0,0,0.002545911,0.000695797,0.010840197,0.00259919,0.00172801,0.003056129,0.00148545,0.00205992,0.00368386,0.00320438,0.00234714,0.00235099,0.00295253
3.5.99.10:2-iminobutanoate/2-iminopropanoate deaminase,0.00071855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5.99.6:Glucosamine-6-phosphate deaminase,0.00276339,0.0019939,0.00211329,0.00561279,0.00362205,0.00320154,0.004185431,0.00176906,0.00604301,0.00306801,0.00612493,0.00121852,0.00274222,0.004517091,0.0031964,0.0020549,0.002056401,0.00239439,0.00161187,0.00266316,0.00264105,0.00398619,0.00320817,0.006353789,0.00603245,0.005075391,0.0044857,0.00388641,0.00536686
3.6.1.1:Inorganic diphosphatase,0.00133896,0.000799902,0,0.000872119,0.0017375,0.00125486,0.000544272,0,0,0.00113245,0.000652792,0.000948076,0.000771184,0,0,0.00158634,0,0,0,0.00159213,0.00189218,0.00180835,0.000535498,0.0028845,0.000839172,0.00285065,0.00206097,0.00287865,0.00112292
3.6.1.11:Exopolyphosphatase,0.00168469,0,0,0,0.000393629,0.00109839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304423,0.00242553,0.000231742,0.000667658,0.000663397,0.000715146,0.000543179,0.000555813,0.00037938,0
3.6.1.19:Transferred entry 3.6.1.9,0.000695645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1.23:dUTP diphosphatase,0.0033524,0.00128645,0.00340116,0.003566,0.0042412,0.00349636,0.003958791,0.00423463,0.005775881,0.005583609,0.00414185,0.005872009,0.0027384,0.00127968,0.00400157,0,0.00206925,0.00193946,0.002010319,0.005118479,0.004583951,0.003761759,0.004129601,0.004523839,0.00441918,0.00206219,0.00296139,0.00299219,0.005143601
3.6.1.31:Phosphoribosyl-ATP diphosphatase,0.00200641,0.00271737,0,0.00214037,0.00335559,0.000419079,0.000685603,0,0.00310577,0,0,0,0.002445,0,0,0.00172611,0.001922781,0.0010105,0,0.00110144,0.0016323,0.00177791,0.00129387,0.00182306,0.003415379,0.00165768,0.00216254,0.00153188,0.00166087
3.6.1.66:XTP/dITP diphosphatase,0.000870381,0.00064882,0,0.00229104,0.00133359,0.00147137,0.00140361,0,0.00223289,0.00224087,0.00161643,0,0.00407585,0,0,0.00208632,0,0.00181367,0,0.00329598,0.00217371,0.00303694,0.00259524,0.00317758,0.00211795,0.00219109,0.00327937,0.00336083,0.00239366
3.6.3.14:Transferred entry 7.1.2.2,0.00330643,0.00376654,0.00239722,0.00109846,0.00284816,0.00304986,0.00244435,0.0077357,0.001536,0.00723434,0.00267167,0.005878889,0.0015571,0.004411601,0.00767825,0.00444288,0.007683592,0.00117056,0.010368597,0.0026616,0.00247198,0.00227131,0.00286726,0.0025256,0.00201864,0.002970231,0.00124735,0.00243455,0.00193107
3.6.3.17:Transferred entry 7.5.2.8,0.00142903,0.00169952,0,0,0.000445233,0,0,0,0,0,0,0.000920303,0,0.0012292,0.00116526,0,0,0,0,0,0,0,0,0.000248289,0,0,0,0,0
3.6.3.30:Transferred entry 7.2.2.7,0.000551511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000873904,0,0,0,0,0,0,0,0,0,0,0
3.6.3.31:Transferred entry 7.6.2.11,0.00340974,0.00288037,0,0.00220851,0.00175861,0.000664983,0.000813346,0,0.00229573,0.00311107,0.00206774,0.000754152,0.00149456,0.00126931,0.00146454,0.003281851,0,0.00188472,0.002915369,0.00125201,0.00127626,0.00164914,0.00125481,0.00142387,0.0018083,0.00138264,0.00209797,0.0015786,0.00113551
3.6.3.4:Transferred entry 7.2.2.9,0.00062924,0.00152473,0,0.00178404,0.0023956,0.00148667,0.00109277,0,0.00169406,0,0.000588987,0.00111665,0.000271359,0,0,0,0,0,0,0.00115604,0.002517,0.00159349,0.00210681,0.00239324,0.00224767,0.00211363,0.00170673,0.00249151,0.00198481
3.6.3.8:Transferred entry 7.2.2.10,0.000991455,0,0.00164876,0.00153885,0.000685421,0.0010293,0.000566809,0,0.000873086,0.00109413,0,0,0,0,0,0,0,0,0,0.000590116,0.000772985,0.00228877,0.00132554,0.00161597,0.0017537,0.0015937,0.00155997,0.00183306,0.00176463
3.6.4.12:DNA helicase,0.00851228,0.009782949,0.0166538,0.017191801,0.0153538,0.0202039,0.013141502,0.010828299,0.010817902,0.00726456,0.019657001,0.016406998,0.018941801,0.021164704,0.015731599,0.015739903,0.012829203,0.013641101,0.005247878,0.018525099,0.023260603,0.022107497,0.021395603,0.022474196,0.020688597,0.022694005,0.022008698,0.0223167,0.020273902
3.6.4.13:RNA helicase,0.000556586,0,0,0.000330264,0,0.000473644,0,0,0.000771718,0,0.00195661,0.003140189,0.00106599,0,0,0,0.002120031,0.00171867,0,0.00105711,0.0012048,0.000449747,0.000327942,0.000155066,0,0,0.00120075,0.000881436,0
3.6.5.3:Protein-synthesizing GTPase,0.00775887,0.012498299,0.00417524,0.00467097,0.00707226,0.00212539,0.008440621,0.019957799,0.00384316,0.0123815,0.0104171,0.009412808,0.010435901,0.014504903,0.0247664,0.014358602,0.010000703,0.008649421,0.019277394,0.00486585,0.009536701,0.00172257,0.00316745,0.00278538,0.00108108,0.003869141,0.00205379,0.00133409,0.00498793
3.6.5.n1:Elongation factor 4,0.00122799,0.00118676,0.00501782,0.00217123,0.00177449,0.00220122,0.002842851,0.00172433,0.00247406,0.00374158,0.00307277,0.00103296,0.00165044,0.007301631,0.00628671,0.0033537,0.002870811,0.004409681,0.005308989,0.00286135,0.00232526,0.0021844,0.0024249,0.00251734,0.001554,0.00207731,0.00216414,0.00231714,0.00229267
4.1.1.11:Aspartate 1-decarboxylase,0.000765626,0.00197552,0,0,0.00063806,0.000388381,0.00133796,0,0,0,0,0,0,0.000948111,0,0.00190448,0,0.000920941,0,0,0,0.00032662,0.000738454,0.00137197,0,0.000394552,0,0.000219876,0
4.1.1.15:Glutamate decarboxylase,0.000657184,0.00183516,0.00310645,0.00117464,0.00040415,0.00090164,0.00101957,0,0,0.00113442,0.000651075,0,0,0,0,0,0,0.00162457,0,0.00127325,0.000679788,0.000392589,0.000285558,0.000216658,0,0.000810588,0.000241547,0.000212584,0.000687892
4.1.1.19:Arginine decarboxylase,0.000934838,0.00140895,0,0.00102326,0.00154293,0,0,0,0,0,0.00400863,0.00170524,0.000960065,0,0.003124,0.00217619,0,0.00253216,0,0.00170288,0,0.000531497,0.00184144,0,0,0.000679068,0.000395831,0.000273908,0
4.1.1.20:Diaminopimelate decarboxylase,0.00156546,0.00167883,0.00253098,0.00222071,0.000443095,0.00137348,0.000773396,0,0.00217972,0.00106474,0,0.000856308,0.00131393,0,0,0,0,0,0,0.000939073,0.00223281,0.00255451,0.00308872,0.00208844,0.00364403,0.00249595,0.00264556,0.0029099,0.00310281
4.1.1.23:Orotidine-5'-phosphate decarboxylase,0.00174602,0,0.00452581,0.00274764,0.00286343,0.00223183,0.00266934,0,0.00273052,0.00173636,0,0.00185778,0.0012269,0.003069451,0,0.005511581,0.00155066,0.00307854,0.003173899,0.00304227,0.00398451,0.004002669,0.002894121,0.003427909,0.003939889,0.002557111,0.00398122,0.00432812,0.00387732
4.1.1.3:Transferred entry 4.1.1.112,0.000825816,0.00142449,0,0.000550797,0.00313537,0.000667665,0.000988441,0.008334449,0,0.00316383,0,0.00434,0.00101865,0.011025602,0.00599447,0.003959341,0.007796022,0.00106729,0,0,0.000666133,0,0.00300711,0.000333023,0,0.00034196,0.000207004,0,0
4.1.1.36:Phosphopantothenoylcysteine decarboxylase,0.00221603,0.00091708,0.00492935,0.00195405,0.00129934,0.00125229,0,0,0.00185964,0.000588398,0.00105337,0.00203311,0,0,0,0.00111132,0,0.00169103,0.002716279,0.00127023,0.000508722,0.00206204,0.0018856,0.00193026,0.00189817,0.000757212,0.00248523,0.00223724,0.00273063
4.1.1.48:Indole-3-glycerol-phosphate synthase,0.000445464,0,0,0.000960007,0,0.00117065,0.000991362,0,0.00206494,0,0,0,0,0,0,0,0,0.00055471,0,0.000647878,0.003281841,0.00154622,0.00109292,0.00185883,0.00241269,0.000661331,0.00122345,0.00130079,0.00241116
4.1.1.49:Phosphoenolpyruvate carboxykinase (ATP),0.00834345,0.006907259,0,0.00272248,0.00392426,0.00416019,0.004070091,0.007453509,0.00308289,0.007490759,0.00557226,0.0040325,0.00786742,0.009169162,0.00423036,0.003297121,0.003912881,0.00445427,0.014712095,0.00407184,0.005829931,0.000635432,0.00276658,0.0016597,0.000241073,0.00193205,0.000797878,0.00121613,0.00271738
4.1.1.5:Acetolactate decarboxylase,0.000839536,0,0,0.000504984,0.00153329,0.000311449,0.000566619,0,0.000996541,0,0.00317465,0.00172646,0,0,0,0,0.00150376,0.00163155,0,0.000992878,0,0.000851684,0.000735764,0.000476111,0.000767673,0.000769938,0.00119747,0.000546659,0
4.1.1.65:Phosphatidylserine decarboxylase,0.00101325,0,0,0,0,0,0.000601563,0,0,0.00064173,0.0017646,0,0,0.00142232,0,0,0,0.000862526,0,0.000442701,0,0,0.000324053,0.000226815,0,0,7.60E-05,0.000119907,0
4.1.1.70:Transferred entry 7.2.4.5,0.0016262,0.00215908,0,0.000203464,0.000996596,0,0.00102628,0.004468009,0,0.000958743,0,0.00346625,0.00203938,0.004578251,0.00295356,0.000946585,0.005777761,0,0.00126318,0.00080506,0,0,0,0,0,0.000304181,0,0,0.000352455
4.1.1.8:Oxalyl-CoA decarboxylase,0.00119327,0.000836461,0,0.000505155,0,0.00132266,0.000799526,0.00217351,0.00122401,0,0.00158356,0,0.00145803,0,0,0,0,0.00147024,0,0.000546309,0.00130574,0.0012379,0.00158806,0.00140017,0.000639925,0.00215713,0.000989357,0.00153707,0.000463259
4.1.2.13:Fructose-bisphosphate aldolase,0.00487302,0.00435773,0.00308086,0.0023559,0.00376464,0.00453997,0.005367461,0.00772799,0.00181874,0.00361313,0.00335192,0.00272209,0.00186435,0.006913992,0.014688,0.00335717,0.014427003,0.005698991,0.009932987,0.00243562,0.003801211,0.00130906,0.00248753,0.00217831,0.000748732,0.000999171,0.00165711,0.00129768,0.00144877
4.1.2.17:L-fuculose-phosphate aldolase,0.00252046,0.00120913,0,0.000875168,0.00188771,0.00133403,0.00127202,0,0.00108117,0,0,0,0.00119802,0,0,0,0,0,0,0.00106444,0.00151446,0.0016881,0.00132427,0.000430067,0.00150102,0.00098429,0.00112146,0.00107327,0.00353502
4.1.2.4:Deoxyribose-phosphate aldolase,0.000685014,0.0019335,0,0.00309937,0.00220575,0.00201185,0.00291332,0.00145134,0.00165617,0.00271168,0.000685158,0.00179828,0.00246046,0,0,0.00128137,0,0.00344004,0,0.00112481,0,0.0032141,0.00301653,0.00311879,0.00189291,0.00177289,0.00232269,0.00241533,0.00394115
4.1.2.5:L-threonine aldolase,0.000795203,0.0010518,0.00310424,0.00182095,0.00173118,0.0016912,0.0016228,0,0.00207554,0.0013099,0,0,0.00189081,0,0,0,0,0,0,0.000883413,0.00194928,0.00172392,0.00140421,0.000955159,0.00208469,0.00121262,0.00102951,0.000967144,0.00170061
4.1.3.27:Anthranilate synthase,0.00100634,0,0,0.001105,0.000929304,0.00107613,0.000779346,0,0.000750095,0,0,0,0,0,0,0,0,0,0,0.00108986,0.000860573,0.000694005,0.000492841,0.000961718,0.0014569,0.000783866,0.00106861,0.00118979,0.00120812
4.2.1.10:3-dehydroquinate dehydratase,0.00175851,0.000930299,0.00269924,0.000993534,0.000680597,0.00158707,0.003384521,0.00155412,0.000766038,0.00175248,0,0,0.00168161,0.003717081,0.00126169,0,0,0.000690996,0.003024899,0.000774452,0.000715507,0.00165041,0.00166437,0.00071333,0.00211277,0.001106,0.000970861,0.00110777,0.00108951
4.2.1.11:Phosphopyruvate hydratase,0.00541395,0.016519798,0.0131866,0.009214111,0.010212599,0.00765064,0.011353001,0.004539839,0.011751601,0.0147629,0.0154373,0.009936558,0.00740138,0.013164102,0.0108426,0.009836731,0.008513352,0.011465902,0.011921897,0.007407009,0.008744431,0.004974759,0.006164571,0.00521171,0.003698939,0.010249502,0.00471059,0.00526111,0.0103903
4.2.1.126:N-acetylmuramic acid 6-phosphate etherase,0.002668,0.00192803,0.00304932,0.00182554,0.00222491,0.00260358,0.00143118,0.00211152,0.0051233,0.00106009,0.00278296,0,0.00271277,0,0,0.00113517,0,0,0,0.0021971,0.00201844,0.00243242,0.00175064,0.00208743,0.00301612,0.002651331,0.00189955,0.00228063,0.00249049
4.2.1.136:ADP-dependent NAD(P)H-hydrate dehydratase,0.00281742,0.000888376,0,0.00262871,0.00100592,0.00228951,0.000856075,0,0.003124871,0.000998089,0.000935315,0,0.000760791,0,0.00135079,0,0,0,0,0.00202943,0.00106975,0.00224099,0.00192057,0.00250165,0.00226054,0.00121879,0.00235972,0.00235381,0.00183152
4.2.1.19:Imidazoleglycerol-phosphate dehydratase,0.00234813,0.00124089,0,0.000926335,0.00204633,0.00129795,0,0.00223839,0.00276669,0.00392685,0.000898604,0,0.00153514,0,0,0,0.00188514,0,0,0.00104158,0,0.00214592,0.00134629,0.00200299,0.0030603,0.00137359,0.00172994,0.000955945,0.00175124
4.2.1.2:Fumarate hydratase,0.0059922,0.00381031,0.00450039,0.00390042,0.00528149,0.00471331,0.00203875,0,0.00261418,0.00505009,0.0037368,0,0.000885323,0.00141259,0,0.00134299,0.002580201,0.004581391,0.002429579,0.00319112,0.004889631,0.00222211,0.00293927,0.00311307,0.00263497,0.00248648,0.0022581,0.00176465,0.00342733
4.2.1.20:Tryptophan synthase,0.00393713,0.0034036,0.00441021,0.00258069,0.00524984,0.00300127,0.00163328,0.012340499,0.00145378,0.00787243,0,0.00380106,0.00367945,0.006329751,0.00490454,0.006177731,0.004119641,0.00286349,0.010070898,0.00330842,0.004033931,0.004301209,0.00394203,0.00378526,0.004190559,0.003521931,0.00329162,0.00329592,0.00438812
