Name,1182_M-BL_CP04543-B,1156_M-BL_CP04543-B,1178_M-BL_CP04543-B,1164_M-BL_CP04543-B,1160_M-BL_CP04543-B,1184_M-BL_CP04543-B,1180_M-BL_CP04543-B,1174_M-BL_CP04543-B,1168_M-BL_CP04543-B,1136_F-BL_CP04543-B,1150_F-BL_CP04543-B,1138_F-BL_CP04543-B,1140_F-BL_CP04543-B,1152_F-BL_CP04543-B,1148_F-BL_CP04543-B,1170_M-BL_CP04543-B,1142_F-BL_CP04543-B,1154_F-BL_CP04543-B,1146_F-BL_CP04543-B,1144_F-BL_CP04543-B
6.3.5.2:GMP synthase (glutamine-hydrolyzing),0.006145711,0.00719617,0.00896176,0.008014139,0.00688098,0.005565799,0.006800211,0.006927999,0.00645671,0.00352479,0.00632962,0.00567904,0.006559411,0.005854889,0.006268,0.006795609,0.006356731,0.00798397,0.007203549,0.006212179
6.3.5.3:Phosphoribosylformylglycinamidine synthase,0.00310444,0.00191915,0.00416882,0.00083765,0.00108206,0.00169642,0.00137221,0.004964189,0.000727172,0.000502683,0.00122026,0,0.00309438,0.00146906,0,0,0.00220063,0.00373222,0.000380215,0.003963519
6.3.5.4:Asparagine synthase (glutamine-hydrolyzing),0.000753838,0.0010185,0.00210777,0.000505472,0.00155205,0,0.000845109,0.000857152,0.00142666,0,0.00179364,0,0.00129742,0,0,0.00104722,0.00129315,0.00129844,0,0.00106252
6.3.5.5:Carbamoyl-phosphate synthase (glutamine-hydrolyzing),0.007517331,0.00877382,0.00941971,0.010296999,0.011712899,0.009485609,0.011421403,0.007141309,0.008786211,0.014381298,0.011632499,0.008288491,0.00920743,0.011449798,0.00960531,0.012042899,0.011033801,0.011016,0.009270669,0.009070248
6.3.5.7:Glutaminyl-tRNA synthase (glutamine-hydrolyzing),0.00187296,0.00177724,0.00173813,0.00177648,0.00128545,0.000968461,0.00169308,0.00236699,0.000846728,0.00159882,0.00214334,0.000699417,0.00217397,0,0.000910293,0.00101891,0.00125788,0.00173866,0.00149106,0.00141196
"6.3.5.9:Hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)",0.000196975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4.1.1:Pyruvate carboxylase,0.000399586,0.000278488,0.00101714,0.000539363,0,0,0,0.00191455,0,0.000430004,0,0,0.000755362,0.000975832,0,0,0.000887107,0.000487936,0.000507965,0.000577992
6.4.1.2:Acetyl-CoA carboxylase,0.000823369,0.000277789,0.00225758,0.000755477,0,0.000510678,0,0.00134557,0.000336371,0.000499988,0.000211161,0,0.00100677,0,0.00160758,0,0.00130394,0.000800756,0.00104159,0.00104931
6.4.1.3:Propionyl-CoA carboxylase,0.000456517,0.000365948,0,0.00119912,0,0.000469646,0.000435215,0.000155816,0,0,0,0,0.000290297,0.000724625,0.00106707,0,0.000546497,0.000643819,0.000421176,0
6.5.1.2:DNA ligase (NAD(+)),0.00271785,0.00186236,0.00102581,0.0013461,0.00140662,0.00169973,0.00228616,0.0016288,0.00159561,0.00221151,0.00158837,0.0030031,0.00155569,0.002580489,0.00266991,0.00242318,0.00253115,0.00174582,0.00318908,0.00236401
7.1.2.2:H(+)-transporting two-sector ATPase,0.005861201,0.00901561,0.00808127,0.008508589,0.008175129,0.007918269,0.010974202,0.006015329,0.00842147,0.007777849,0.00808071,0.00827281,0.007631441,0.006802479,0.008282251,0.008397609,0.007001301,0.00990873,0.008428379,0.005617819
7.2.1.1:NADH:ubiquinone reductase (Na(+)-transporting),0.011513202,0.0104799,0.0164527,0.016343698,0.008091629,0.014932798,0.008026952,0.011037399,0.012878901,0.006160659,0.005821479,0.00488594,0.011256301,0.008147778,0.00655474,0.010321299,0.011473701,0.011270599,0.007740859,0.013342698
7.3.2.1:ABC-type phosphate transporter,0.00286496,0.00255696,0.00102087,0.00148552,0.00282022,0.00068397,0.005352571,0.004575479,0.00317878,0.00359706,0.00484878,0.00832069,0.00250642,0.003673079,0.007081181,0.00242317,0.004901641,0.00423918,0.004918149,0.002344629
7.3.2.2:ABC-type phosphonate transporter,0.000738049,0.000811272,0.000437912,0,0.000351641,0,0,0.000606494,0.00106393,0.000328266,0.000947441,0,0.00053253,0,0,0.000844329,0.00124988,0.000937858,0,0.000711118
1.1.1.130:3-dehydro-L-gulonate 2-dehydrogenase,0,0.000103038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.218:Morphine 6-dehydrogenase,0,0.000347422,0,0,0,0,0,0,0.00112083,0,0,0,0.00012004,0,0,0.00045514,0.00149267,0.000518145,0,0.000565707
1.1.1.42:Isocitrate dehydrogenase (NADP(+)),0,0.000220573,0,0,0.00220507,0.00136189,0.001507,0,0.00110901,0.00219044,0.00197666,0.00318379,0,0.000638803,0.00458082,0.000587167,0,0.000502225,0.00340715,0.000862552
1.1.1.77:Lactaldehyde reductase,0,0.00013451,0,0,0,0,0.000576043,0,0,0,0,0.000333638,0,0,0.000756127,0.000296622,0,0,0,0
1.14.13.81:Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase,0,4.02E-05,0,0,5.59E-05,0,0,0,6.72E-05,3.83E-05,0.000127093,3.39E-05,0,0,0,0,0,0,0,0
1.2.7.8:Indolepyruvate ferredoxin oxidoreductase,0,0.000548241,0,0,0.000610275,0,0.00295666,0,0.000518515,0.000357036,0.00174364,0.00280083,0,0.000537397,0.00413577,0.000849013,0,0.000471932,0.00124784,0.000720862
"1.3.1.34:2,4-dienoyl-CoA reductase (NADPH)",0,0.000168818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3.1.54:Precorrin-6A reductase,0,0.000294976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354261,0,0,0,0
1.6.99.5:Transferred entry 1.6.5.11,0,0.000241956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.131:Precorrin-3B C(17)-methyltransferase,0,0.000166583,0,0.000333827,0,0,0.000384413,0,0,0,0.000198707,0,0,0,0,0,0,0.000374633,0,0
2.1.1.148:Thymidylate synthase (FAD),0,0.000882251,0,0.000943379,0.00151407,0.00123324,0,0,0,0.000547865,0,0.000423574,0,0,0,0.00052869,0,0,0.0015395,0.00015566
2.1.1.190:23S rRNA (uracil(1939)-C(5))-methyltransferase,0,0.000425781,0,0.000520303,0,0,0,0,0.000812345,0.000349987,0,0,0,0,0,0.00057951,0,0,0,0
2.1.1.195:Cobalt-precorrin-5B (C(1))-methyltransferase,0,0.000294875,0,0.000300262,0,0,0.000507067,0,0,0,0,0,0,0,0,0.000436805,0,0,0.000528588,0
2.3.1.1:Amino-acid N-acetyltransferase,0,0.000290434,0,0,0.000827155,0,0,0.000222832,0,0,0.000796315,0.000781289,0.00013907,0,0,0.000317644,0,0,0.00159669,0
2.3.1.35:Glutamate N-acetyltransferase,0,0.000290434,0,0,0.000827155,0,0,0.000222832,0,0,0.000796315,0.000781289,0.00013907,0,0,0.000317644,0,0,0.00159669,0
2.3.2.18:glycyltransferase,0,0.000573205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.2.6:Lysine/arginine leucyltransferase,0,0.000374483,0,0.000278805,0,0,0,0,0.000304935,0,0,0,0,0,0.0013084,0,0,0,0,0
"2.4.1.211:1,3-beta-galactosyl-N-acetylhexosamine phosphorylase",0,0.000176026,0,0,0.000548292,0,0,0,0.000274303,0,0,0.00033649,0,0.000487726,0,0,0,0,0.000614463,0.000207649
2.4.1.281:4-O-beta-D-mannosyl-D-glucose phosphorylase,0,0.000565463,0,0,0,0.000921024,0.00261924,0.000198295,0.000573296,0.00091031,0.000624387,0.00153532,0.000320764,0.000489082,0.00183051,0.00173914,0,0.000690899,0,0.00114907
2.4.2.18:Anthranilate phosphoribosyltransferase,0,0.000323624,0.000542411,0,0.00136962,0,0.00033359,0,0.000476088,0.000816296,0.00134167,0.00108052,0,0,0,0,0,0,0.00058908,0.00120468
2.4.2.19:Nicotinate-nucleotide diphosphorylase (carboxylating),0,0.000121864,0,0,0,0.000364765,0.00138073,0,0.00077374,0,0.000445949,0.000878729,0.000166994,0.000640788,0.00117497,0.000267342,0.000404598,0,0.00201938,0.00180064
2.4.2.3:Uridine phosphorylase,0,0.000309555,0,0,0.000701649,0,0.0005484,0,0,0.0011463,0.000436721,0.000454092,0,0,0.000848321,0,0,0.000689819,0.000981917,0
2.4.2.52:Triphosphoribosyl-dephospho-CoA synthase,0,8.01E-05,0,0,0,0,0,0,0,0,0,0,0.000371477,0,0,0,0,0,0,0
2.4.2.53:Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,0,8.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05
2.5.1.31:diphosphate specific),0,8.26E-05,0,0,0,0,0,0,0.00100996,0.000261506,0,0,0,0,0,0,0,0,0,0.000326938
2.6.1.42:Branched-chain-amino-acid transaminase,0,0.000204167,0,0.0012215,0.000328656,0,0.000400958,0.000267919,0.000223879,0,0.000529403,0,0.000568511,0,0.00130911,0,0,0.000322022,0,0.00174088
2.7.1.25:Adenylyl-sulfate kinase,0,0.000265949,0,0.000318506,0.000438899,0,0,0,0.000241977,0,0,0,0,0,0,0.000397037,0,0,0,0
2.7.1.5:Rhamnulokinase,0,0.000274637,0,0,0.000432425,0,0,0,0,0,0.000277429,0,0,0,0,0,0,0,0.000423877,0
2.7.1.66:Undecaprenol kinase,0,0.000352097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.1.95:Kanamycin kinase,0,0.000110029,0,0,0.000243766,0,0,0,0,0,0,0,0,0,0,0.00031591,0,0,0,0
2.7.14.1:Protein arginine kinase,0,0.000199533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.2.2:Carbamate kinase,0,0.000369805,0,0,0,0,0,0,0.000237541,0,0,0,0,0.00042054,0,0,0,0.000267284,0.00041286,0
2.7.4.2:Phosphomevalonate kinase,0,0.000316076,0.000694695,0,0,0,0,0,0,0,0,0.000901969,0.000242372,0,0,0,0,0.000541214,0,0
2.7.7.4:Sulfate adenylyltransferase,0,0.000265949,0,0.000679317,0.000438899,0,0.000491147,0,0,0,0,0,0.000152647,0.000398192,0,0,0,0,0,0
2.7.7.70:D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase,0,0.000256329,0,0,0.000724846,0.000524985,0,0,0.000718123,0,0,0.000936409,0,0,0,0.00181649,0,0,0,0.000299563
2.7.7.81:Pseudaminic acid cytidylyltransferase,0,0.000253742,0,0,0,0,0.000483312,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.8.31:Undecaprenyl-phosphate glucose phosphotransferase,0,0.000251094,0,0,0.000807409,0,0,0,0,0,0,0,0,0,0.00116473,0,0,0,0,0
2.8.1.6:Biotin synthase,0,0.000493011,0,0,0,0,0.000568239,0.000222364,0.000247613,0,0.000803515,0.00135883,0,0,0,0,0,0,0.00079133,0.000263265
2.8.4.3:tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,0,0.000312884,0,0,0.00033305,0,0,0,0.000320412,0.000706171,0.000514207,0.000621905,0.000607385,0,0.00108805,0,0,0.000509475,0,0.00184651
3.1.21.4:Type II site-specific deoxyribonuclease,0,0.000367312,0,0.000955086,0.000318366,0.000707366,0,0.000387248,0.000283552,0,0,0,0,0.000639653,0,0.000563358,0,0,0,0.000360579
3.1.5.1:dGTPase,0,0.000133531,0,0,0.00127631,0.000469269,0,0.000284061,0.00094307,0,0.00142164,0.000475081,0.00131421,0,0,0.000848515,0.00122486,0.000968284,0,0.000872665
3.2.1.135:Neopullulanase,0,0.000374006,0,0,0.000386326,0,0,0.000445686,0.000878417,0.000794631,0.000557898,0,0.000605244,0,0,0.000705769,0.00087099,0,0,0.000373898
3.2.2.15:DNA-deoxyinosine glycosylase,0,0.000577101,0,0,0.000715063,0,0,0,0,0.000425526,0,0,0,0,0,0,0,0,0,0
3.3.1.1:Adenosylhomocysteinase,0,0.000237719,0,0,0.000484335,0,0.000599978,0,0,0,0.00105072,0.00104103,0,0,0,0.0010363,0,0,0.00162836,0
3.4.17.19:Carboxypeptidase Taq,0,0.000351505,0,0,0.000664908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.21.116:SpoIVB peptidase,0,0.000173323,0,0,0,0,0.000474217,0,0.000360582,0,0,0,0,0,0,0,0,0,0,0
3.5.3.12:Agmatine deiminase,0,0.000319535,0,0,0,0,0,0,0,0.000344776,0.000575828,0,0,0,0,0.000407074,0,0.000350891,0.00108641,0
3.5.4.2:Adenine deaminase,0,0.000506267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5.4.28:S-adenosylhomocysteine deaminase,0,0.000314893,0,0,0,0,0.000933899,0,0,0,0,0,0,0,0,0,0,0.000381952,0.000780932,0
3.5.4.31:S-methyl-5'-thioadenosine deaminase,0,0.000314893,0,0,0,0,0.000933899,0,0,0,0,0,0,0,0,0,0,0.000381952,0.000780932,0
3.5.99.2:Aminopyrimidine aminohydrolase,0,0.000184205,0,0,0,0,0.000419408,0.000240913,0,0.000974354,0,0,0,0,0,0,0,0,0.00131867,0
"3.6.1.57:UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase",0,0.000268593,0,0,0,0,0.00077318,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3.17:Transferred entry 7.5.2.8,0,0.000156571,0,0,0.000342779,0,0.000744304,0,0.00058854,0.000690356,0.000261985,0,0,0,0,0.000342968,0,0,0,0
3.6.3.8:Transferred entry 7.2.2.10,0,0.000359877,0,0.000653824,0,0,0,0,0,0,0,0,0,0,0,0.000596052,0,0.000324941,0,0
4.1.1.48:Indole-3-glycerol-phosphate synthase,0,0.000346552,0,0,0,0,0,0,0.000249603,0.00057115,0,0.000657996,0,0,0,0.00040085,0,0,0,0
4.1.1.65:Phosphatidylserine decarboxylase,0,0.000363068,0.000852375,0.000993653,0.000411385,0.000437026,0,0,0,0,0,0,0,0,0,0,0,0.000223802,0,0.000496359
"4.2.1.115:UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",0,0.000195198,0,0,0.00041115,0.000411579,0.00034751,0,0,0,0,0,0,0,0,0,0,0.000223489,0,0
4.2.1.3:Aconitate hydratase,0,0.000359206,0,0.000381058,0,0,0,0.000150336,0,0,0,0,0,0,0,0,0,0,0,0.000405641
4.2.1.53:Oleate hydratase,0,0.000175464,0,0,0,0,0.000298296,0,0,0.000328946,0.000499852,0.000804394,0,0.000955313,0,0.000127031,0,0,0.000574479,0
4.4.1.11:Methionine gamma-lyase,0,0.000208148,0,0,0.000462624,0,0.00044331,0.000257924,0,0,0.000308057,0,0.000233791,0,0.00105157,0,0,0,0.0028418,0.000154464
4.6.1.17:Cyclic pyranopterin monophosphate synthase,0,0.000656454,0,0.000256857,0.000273281,0,0.00054319,0,0.000425993,0,0,0.00119227,0,0,0,0,0,0.000332244,0,0
4.99.1.3:Sirohydrochlorin cobaltochelatase,0,0.000205753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3.1.23:S-methyl-5-thioribose-1-phosphate isomerase,0,0.000689493,0,0,0.000875585,0,0,0,0.000318712,0,0.000351329,0.000533975,0,0,0,0,0,0,0.000844567,0
"5.4.3.8:Glutamate-1-semialdehyde 2,1-aminomutase",0,0.000741732,0,0.000508671,0.00100323,0,0.000530891,0,0,0,0.000344864,0,0.000210532,0,0,0,0,0,0,0
6.1.1.23:Aspartate--tRNA(Asn) ligase,0,0.000980837,0,0,0.00100075,0,0.00115251,0,0.000327026,0.00150888,0.000664533,0.00107199,0.000152929,0.00102315,0.00216108,0,0.000479711,0.000566595,0.000628365,0
6.2.1.30:Phenylacetate--CoA ligase,0,0.00110119,0,0,0.00199498,0,0.002554771,0,0.000585709,0.0023139,0.00170135,0.00266647,0.000311007,0.00117754,0.00265279,0.000940036,0,0.000464297,0.0020541,0.000669932
6.3.3.3:Dethiobiotin synthase,0,0.000135007,0,0,0,0,0.00123482,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3.4.15:Biotin--[biotin carboxyl-carrier protein] ligase,0,0.00076001,0,0.000648361,0.00144523,0,0.00137728,0,0,0.00128285,0.000644111,0.000361682,0,0.00104341,0.00336414,0,0,0.000336365,0,0
7.2.4.2:Oxaloacetate decarboxylase (Na(+) extruding),0,0.00031118,0,0,0.000531135,0,0,0,0,0.000412689,0,0,0,0.00116779,0,0.00051245,0,0.000615581,0.000710265,0
1.1.99.1:Choline dehydrogenase,0,0,0.00114026,0,0,0,0.000329698,0,0,0,0,0,0,0,0,0.000644558,0,0,0,0
2.3.1.266:[Ribosomal protein S18]-alanine N-acetyltransferase,0,0,0.00108249,0.000269669,0.000328631,0,0,0,0,0,0.00048903,0.000699191,0,0.000401101,0.00082069,0.000637823,0.000368717,0,0.00105254,0
"2.5.1.74:1,4-dihydroxy-2-naphthoate polyprenyltransferase",0,0,0.000761679,0,0,0.00062252,0,0,0,0.000360008,0,0,0,0,0,0,0,0,0,0
2.5.1.9:Riboflavin synthase,0,0,0.000719549,0,0,0,0,0,0,0,0,0,0,0,0.00132259,0,0.000512978,0,0.00039783,0.000546605
2.6.1.62:Adenosylmethionine--8-amino-7-oxononanoate transaminase,0,0,0.00065981,0,0,0,0,0.000222364,0,0,0.000324821,0,0,0,0,0,0,0,0,0
3.6.1.3:Adenosinetriphosphatase,0,0,0.000521937,0,0,0,0,0,0,0,0.000423312,0,0,0,0,0,0,0,0.000453718,0
1.1.1.127:2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,0,0,0,0.000119049,0,0,0,0.000116848,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.193:5-amino-6-(5-phosphoribosylamino)uracil reductase,0,0,0,0.000590992,0,0,0,0,0,0.00158748,0,0.000724494,0,0,0,0,0,0,0.00069467,0
1.1.1.284:S-(hydroxymethyl)glutathione dehydrogenase,0,0,0,0.000524011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2.4.1:Pyruvate dehydrogenase (acetyl-transferring),0,0,0,0.000881597,0,0,0,0,0,0,0.000213778,0,0,0,0,0,0,0,0,0
1.2.4.4:3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring),0,0,0,0.000903052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4.7.1:Glutamate synthase (ferredoxin),0,0,0,0.000141786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7.1.4:Nitrite reductase (NAD(P)H),0,0,0,0.000412295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8.1.14:CoA-disulfide reductase,0,0,0,0.000444244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.133:Precorrin-4 C(11)-methyltransferase,0,0,0,0.000315043,0,0,0.000351922,0,0,0,0.000250829,0,0,0.000571314,0,0.000260027,0,0,0,0
2.2.1.2:Transaldolase,0,0,0,0.000356427,0.000591515,0,0.000643126,0,0.000312426,0.00080242,0.000537741,0.000339128,0,0.00128507,0.0039523,0.000257135,0,0,0,0
2.5.1.n9:Heptaprenylglyceryl phosphate synthase,0,0,0,0.00026387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6.1.13:Ornithine aminotransferase,0,0,0,0.000587335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.7.11.32:[Pyruvate, phosphate dikinase] kinase",0,0,0,0.000470577,0,0,0,0.00104969,0,0,0,0.000880859,0.000830297,0,0,0,0,0.000747189,0,0.000400538
"2.7.4.27:([Pyruvate, phosphate dikinase] phosphate) phosphotransferase",0,0,0,0.000470577,0,0,0,0.00104969,0,0,0,0.000880859,0.000830297,0,0,0,0,0.000747189,0,0.000400538
2.8.1.1:Thiosulfate sulfurtransferase,0,0,0,0.000333379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1.3.1:Alkaline phosphatase,0,0,0,0.000317477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5.1.10:Formyltetrahydrofolate deformylase,0,0,0,0.000557235,0,0,0,0,0,0,0.000517029,0,0.000280258,0,0,0,0,0,0,0.00089553
3.5.1.25:N-acetylglucosamine-6-phosphate deacetylase,0,0,0,0.000320599,0,0,0.000952178,0,0,0,0,0,0,0,0,0.000509401,0,0,0,0
3.5.4.26:Diaminohydroxyphosphoribosylaminopyrimidine deaminase,0,0,0,0.000590992,0,0,0,0,0,0.00158748,0,0.000724494,0,0,0,0,0,0,0.00069467,0
3.6.1.15:Nucleoside-triphosphate phosphatase,0,0,0,0.000706333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1.2.19:Rhamnulose-1-phosphate aldolase,0,0,0,0.000360886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.130:D-lactate dehydratase,0,0,0,0.000369134,0,0,0,0,0.000724677,0,0,0,0,0,0,0,0,0,0,0
4.2.1.24:Porphobilinogen synthase,0,0,0,0.000607534,0,0,0.000350939,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.3.1:Threonine synthase,0,0,0,0.000355987,0.000289581,0,0,0,0,0,0.000153022,0,0,0,0,0,0.000460321,0,0,0.000328061
"4.2.99.20:2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",0,0,0,0.000523978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3.1.19:Threonine ammonia-lyase,0,0,0,0.000390968,0,0,0,0,0,0.0005907,0.000339593,0,0.000222709,0,0,0,0,0,0.000991269,0
5.4.99.9:UDP-galactopyranose mutase,0,0,0,0.000595373,0,0,0.000538022,0,0,0,0,0,0,0,0,0,0,0.000346744,0,0
6.2.1.5:Succinate--CoA ligase (ADP-forming),0,0,0,0.000455663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.38:Malate dehydrogenase (oxaloacetate-decarboxylating),0,0,0,0,0.000289504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2.7.1:Pyruvate synthase,0,0,0,0,0.000341393,0.000850654,0.000499423,0,0,0.000510475,0,0,0,0,0,0,0,0,0,0
1.21.4.1:D-proline reductase,0,0,0,0,0.000638139,0,0,0,0,0,0.000233413,0,0,0,0,0,0,0,0,0
1.3.5.1:Succinate dehydrogenase (quinone),0,0,0,0,0.000301243,0,0,0,0,0,0,0,0.000119002,0,0,0,0,0.000201974,0,0
2.3.1.189:Mycothiol synthase,0,0,0,0,0.000350925,0.00014761,0,0,0.000150241,0,0,0,0,0,0,0,0,0,0,7.46E-05
2.3.1.19:Phosphate butyryltransferase,0,0,0,0,0.000370873,0,0.000603225,0.000214598,0.000369758,0,0,0,0,0,0.000910913,0,0,0,0.000933026,0
2.6.1.11:Acetylornithine transaminase,0,0,0,0,0.000451686,0.000474951,0.00108208,0,0.000520881,0.000896904,0.00118245,0.00170371,0,0.000501298,0.000974801,0.000701114,0,0,0.00085524,0.000245443
"2.6.1.59:dTDP-4-amino-4,6-dideoxygalactose transaminase",0,0,0,0,0.000536604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.6.1.92:UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",0,0,0,0,0.000449355,0,0.000512884,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.7.11.33:[Pyruvate, water dikinase] kinase",0,0,0,0,0.000287855,0,0,0,0,0,0.000619805,0,0,0,0,0,0,0.000236398,0,0
"2.7.4.28:([Pyruvate, water dikinase] phosphate) phosphotransferase",0,0,0,0,0.000287855,0,0,0,0,0,0.000619805,0,0,0,0,0,0,0.000236398,0,0
"2.7.9.3:Selenide, water dikinase",0,0,0,0,0.00092656,0,0,0,0,0.000440523,0.000515058,0,0,0,0.00113703,0,0,0,0,0
"3.1.4.53:3',5'-cyclic-AMP phosphodiesterase",0,0,0,0,0.000469172,0,0.000395642,0,0,0,0.000395193,0,0,0,0,0,0,0,0,0
3.5.2.9:5-oxoprolinase (ATP-hydrolyzing),0,0,0,0,0.00045818,0,0.000577955,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1.17:Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical),0,0,0,0,0.000563194,0,0,0,0,0,0,0,0,0,0,0,0,0.000470703,0,0
4.1.1.50:Adenosylmethionine decarboxylase,0,0,0,0,0.000333351,0,0,0,0,0.00125003,0.000301333,0.00153461,0,0.000852513,0,0,0,0.000547143,0.00116018,0
4.2.1.51:Prephenate dehydratase,0,0,0,0,0.000359936,0,0,0,0,0,0,0,0,0,0,0.000287379,0,0,0,0.000152802
4.3.3.6:Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing),0,0,0,0,0.000378802,0.000375627,0,0,0,0.000569073,0,0,0,0,0,0,0,0,0.000928379,0.000258469
1.4.1.1:Alanine dehydrogenase,0,0,0,0,0,0.000451925,0,0,0,0,0.000393364,0,0,0,0,0,0,0,0,0.000462233
2.5.1.61:Hydroxymethylbilane synthase,0,0,0,0,0,0.00027029,0.000675105,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6.1.85:Aminodeoxychorismate synthase,0,0,0,0,0,0.000431106,0,0,0,0,0,0,0,0,0,0.000432138,0,0,0,0
2.7.1.167:D-glycero-beta-D-manno-heptose-7-phosphate kinase,0,0,0,0,0,0.000524985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.6.2:Thiamine diphosphokinase,0,0,0,0,0,0.000709792,0,0.000293212,0,0,0.00037596,0,0,0,0,0.000589555,0,0,0,0.000290229
3.5.4.3:Guanine deaminase,0,0,0,0,0,0.000325428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.6.1.54:UDP-2,3-diacylglucosamine diphosphatase",0,0,0,0,0,0.00037278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1.1.44:4-carboxymuconolactone decarboxylase,0,0,0,0,0,0.000425559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.3.4:3-dehydroquinate synthase,0,0,0,0,0,0.00038774,0,0,0,0.000568533,0.000396661,0.00118277,0,0.000311189,0.00134094,0,0,0,0.00104553,0
5.4.99.5:Chorismate mutase,0,0,0,0,0,0.000349952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.103:L-threonine 3-dehydrogenase,0,0,0,0,0,0,0.000261396,0,0,0,0,0,0,0,0,0.000306793,0,0,0,0
1.1.1.18:Inositol 2-dehydrogenase,0,0,0,0,0,0,0.000271541,0,0,0,0,0,0,0,0,0,0,0.000277389,0,0
1.1.1.25:Shikimate dehydrogenase,0,0,0,0,0,0,0.000719275,0,0.000448088,0.000784884,0.000386016,0.000918731,0,0,0.00133399,0.000450962,0,0,0.000892521,0
1.1.1.262:4-hydroxythreonine-4-phosphate dehydrogenase,0,0,0,0,0,0,0.000499836,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.60:2-hydroxy-3-oxopropionate reductase,0,0,0,0,0,0,0.000782903,0,0,0,0,0,0,0,0,0,0,0.000311641,0,0
1.13.12.16:Nitronate monooxygenase,0,0,0,0,0,0,0.00107134,0,0,0.000513253,0,0,0,0,0,0,0,0,0.000670052,0
1.2.1.70:Glutamyl-tRNA reductase,0,0,0,0,0,0,0.00093176,0,0.000233305,0,0,0,0,0,0,0,0,0,0,0
1.3.98.3:Coproporphyrinogen dehydrogenase,0,0,0,0,0,0,0.00053752,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.1.81:Aminoglycoside N(3)-acetyltransferase,0,0,0,0,0,0,0.00101271,0,0,0.000407689,0.000553303,0,0,0,0,0.000501718,0,0,0,0
